,Rank,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,LongURL,TinyURL,Label
54339,1,1,0,0,0,0,1,0,0,0
54340,0,1,0,0,0,0,1,0,0,0
54341,1,1,0,0,0,0,1,1,0,1
54342,1,1,0,0,0,0,0,1,0,1
54343,0,1,0,0,0,0,0,0,0,0
54344,1,1,0,0,0,0,1,0,0,0
54345,1,1,0,0,0,1,1,1,0,1
54346,1,1,0,0,0,0,0,0,0,1
54347,0,1,0,0,0,0,1,1,1,0
54348,1,0,1,0,0,1,1,1,0,1
54349,0,1,0,0,0,1,1,0,0,1
54350,0,1,0,0,0,0,1,0,0,0
54351,1,1,0,0,0,0,1,1,0,1
54352,0,1,0,0,0,0,0,0,0,0
54353,1,1,0,0,0,0,1,1,0,1
54354,1,1,0,0,0,0,1,0,0,1
54355,1,0,1,0,0,0,0,0,0,1
54356,1,0,1,0,0,1,0,0,0,1
54357,1,0,1,0,0,0,1,0,0,1
54358,1,0,1,0,0,1,1,1,0,1
54359,1,1,0,0,0,0,1,1,0,1
54360,1,1,0,0,0,0,0,0,0,1
54361,1,0,1,0,0,0,1,1,0,1
54362,1,1,0,0,0,0,0,0,1,1
54363,1,0,1,0,0,0,1,1,0,1
54364,1,0,1,0,0,1,1,1,0,1
54365,0,0,1,0,0,0,1,1,0,0
54366,1,1,0,0,0,0,1,0,0,0
54367,0,0,1,0,0,0,1,0,0,0
54368,0,1,0,0,0,0,0,0,0,0
54369,1,1,0,0,0,0,0,1,0,1
54370,1,0,1,0,0,0,1,1,0,1
54371,1,0,1,0,0,1,1,1,0,1
54372,0,0,1,0,0,0,1,1,0,1
54373,0,1,0,0,0,0,0,0,0,0
54374,0,1,0,0,0,0,0,0,0,0
54375,0,0,1,0,0,0,0,0,0,1
54376,1,1,0,0,0,0,1,1,0,1
54377,1,1,0,0,0,0,0,0,0,1
54378,0,0,1,0,0,0,0,0,0,0
54379,1,0,1,0,0,0,0,0,0,1
54380,0,0,1,0,0,0,1,1,0,0
54381,1,1,0,0,0,0,0,0,1,0
54382,1,1,0,0,0,0,1,1,0,1
54383,1,0,1,0,0,0,1,1,0,1
54384,0,0,1,0,0,0,1,0,0,0
54385,0,1,0,0,0,1,0,0,0,0
54386,1,0,1,0,0,1,1,0,0,0
54387,1,0,1,0,0,0,0,0,0,1
54388,0,1,0,0,0,0,0,0,0,0
54389,0,1,0,0,0,0,1,0,0,0
54390,1,1,0,0,0,0,1,1,1,1
54391,1,0,1,0,0,0,1,0,0,1
54392,1,1,0,0,0,0,1,0,0,1
54393,1,1,0,0,0,0,0,0,1,1
54394,1,0,1,0,0,1,0,0,0,1
54395,1,0,1,0,0,0,1,1,0,1
54396,1,0,1,0,0,0,0,0,0,0
54397,1,1,0,0,0,0,0,0,0,1
54398,1,0,1,0,0,0,0,0,0,1
54399,0,0,1,0,0,0,1,0,0,0
54400,1,0,1,0,0,1,0,0,0,1
54401,1,1,0,0,0,0,1,1,1,1
54402,1,0,1,0,0,1,1,1,0,1
54403,0,1,0,0,0,1,1,1,0,1
54404,1,1,0,0,0,0,0,0,0,0
54405,1,1,0,0,0,0,1,1,0,1
54406,1,1,0,0,0,0,0,0,0,1
54407,1,1,0,0,0,0,1,0,0,0
54408,1,1,0,0,0,0,0,0,1,0
54409,0,1,0,0,0,0,0,0,0,1
54410,0,1,0,0,0,0,1,0,0,1
54411,1,1,0,0,0,0,1,0,1,0
54412,1,0,1,0,0,1,1,1,0,1
54413,1,0,1,0,0,0,1,0,0,1
54414,0,1,0,0,0,0,1,0,0,0
54415,1,0,1,0,0,0,1,1,0,0
54416,1,0,1,0,0,0,1,0,0,0
54417,1,0,1,0,0,1,1,1,0,1
54418,1,1,0,0,0,0,1,0,0,0
54419,1,0,1,0,0,0,1,1,0,1
54420,1,0,1,0,0,1,1,1,0,1
54421,1,1,0,0,0,0,1,1,0,1
54422,1,1,0,0,0,1,1,1,0,1
54423,0,1,0,0,0,0,0,0,0,0
54424,0,1,0,0,0,0,1,0,0,0
54425,1,1,0,0,0,0,0,0,0,0
54426,1,1,0,0,0,0,0,0,0,1
54427,1,1,0,0,0,1,0,0,0,0
54428,1,0,1,0,0,0,1,1,0,1
54429,0,1,0,0,0,1,1,1,0,1
54430,1,1,0,0,0,0,1,0,0,1
54431,1,0,1,0,0,0,0,0,0,1
54432,0,1,0,0,0,0,0,0,0,0
54433,1,1,0,0,0,0,0,0,0,0
54434,1,1,0,0,0,0,1,0,0,0
54435,0,0,1,0,0,1,0,0,0,0
54436,1,1,0,0,0,1,0,0,0,0
54437,1,1,0,0,0,0,0,0,1,0
54438,0,1,0,0,0,1,1,1,0,0
54439,0,1,0,0,0,0,0,1,0,0
54440,0,1,0,0,0,1,1,1,0,1
54441,1,1,0,0,0,0,0,0,0,1
54442,0,1,0,0,0,0,0,0,0,0
54443,1,1,0,0,0,1,1,0,0,0
54444,1,1,0,0,0,0,1,0,0,0
54445,0,1,0,0,0,0,0,0,0,0
54446,0,1,0,0,0,0,1,0,0,0
54447,1,0,1,0,0,1,1,0,0,1
54448,1,0,1,0,0,0,0,0,0,0
54449,1,0,1,0,0,0,1,0,0,1
54450,1,0,1,0,0,0,1,0,0,1
54451,1,0,1,0,0,0,1,1,0,1
54452,1,1,0,0,0,0,0,0,0,0
54453,1,0,1,0,0,0,0,0,0,1
54454,1,1,0,0,0,0,0,1,0,1
54455,1,0,1,0,0,0,1,0,0,1
54456,0,1,0,0,0,0,1,0,0,0
54457,1,1,0,0,0,0,1,1,0,1
54458,1,1,0,0,0,0,1,0,0,0
54459,0,0,1,0,0,0,0,0,0,0
54460,0,1,0,0,0,0,1,0,0,0
54461,0,1,0,0,0,1,0,0,0,0
54462,0,1,0,0,0,0,1,0,0,0
54463,1,0,1,0,0,0,0,0,0,0
54464,1,0,1,0,0,0,1,0,0,1
54465,0,1,0,0,0,0,0,0,0,0
54466,1,0,1,0,0,0,1,1,0,1
54467,0,1,0,0,0,0,1,0,0,0
54468,0,1,0,0,0,0,1,1,0,0
54469,1,0,1,0,0,0,0,1,0,1
54470,0,1,0,0,0,1,1,1,0,1
54471,0,1,0,0,0,1,1,1,0,1
54472,1,1,0,0,0,0,0,0,0,0
54473,0,1,0,0,0,0,0,1,0,1
54474,1,1,0,0,1,0,0,0,0,1
54475,1,1,0,0,0,0,1,1,0,1
54476,1,1,0,0,0,0,1,0,0,1
54477,1,1,0,0,0,0,0,0,1,0
54478,0,1,0,0,0,0,0,0,0,0
54479,1,0,1,0,0,0,1,1,0,1
54480,1,0,1,0,0,0,0,0,0,0
54481,1,0,1,0,0,0,0,0,0,1
54482,0,0,1,0,0,0,1,0,0,0
54483,0,1,0,0,0,0,1,0,0,0
54484,1,1,0,0,0,0,1,1,0,1
54485,1,1,0,0,0,0,0,1,0,1
54486,0,0,1,0,0,0,1,1,0,0
54487,1,1,0,0,0,0,0,0,0,0
54488,1,1,0,0,0,1,1,1,0,1
54489,0,1,0,0,0,0,1,0,0,0
54490,0,1,0,0,0,0,1,0,0,0
54491,1,1,0,0,0,0,0,0,0,0
54492,1,0,1,0,0,0,0,1,0,1
54493,0,0,1,0,0,0,1,0,0,1
54494,0,0,1,0,0,0,1,0,0,0
54495,0,1,0,0,0,0,0,0,0,0
54496,1,0,1,0,0,0,1,0,0,1
54497,0,1,0,0,0,0,0,0,0,0
54498,0,1,0,0,0,0,0,1,0,0
54499,1,1,0,0,0,0,1,1,0,1
54500,1,0,1,0,0,0,0,0,0,1
54501,1,1,0,0,0,0,1,1,0,1
54502,1,0,1,0,0,0,0,0,0,1
54503,1,0,1,0,0,0,0,1,0,1
54504,1,0,1,0,0,0,1,0,0,1
54505,1,1,0,0,0,0,1,0,0,1
54506,1,0,1,0,0,0,1,0,0,1
54507,1,0,1,0,0,0,1,1,0,1
54508,1,0,1,0,0,1,1,1,0,1
54509,0,1,0,0,0,0,1,0,0,1
54510,1,1,0,0,0,1,0,0,0,0
54511,1,1,0,0,0,0,0,0,0,1
54512,1,1,0,0,0,0,0,0,0,0
54513,0,0,1,0,0,0,0,0,0,0
54514,1,0,1,0,0,0,0,0,0,0
54515,1,1,0,0,0,0,0,1,0,0
54516,0,1,0,0,0,1,1,1,0,1
54517,1,0,1,0,0,0,1,1,0,1
54518,0,1,0,0,0,0,1,0,0,0
54519,0,1,0,0,0,0,1,0,0,0
54520,0,1,0,0,0,0,1,0,0,0
54521,1,0,1,0,0,0,1,1,0,1
54522,1,0,1,0,0,0,0,0,1,1
54523,1,1,1,0,0,0,1,1,0,1
54524,0,0,1,0,0,0,1,1,0,0
54525,1,1,0,0,0,0,1,1,0,1
54526,1,0,1,0,0,0,1,1,0,1
54527,1,0,1,0,0,0,0,1,0,1
54528,1,0,1,0,0,0,1,1,0,1
54529,1,0,1,0,0,0,0,0,0,1
54530,0,1,0,0,0,0,0,0,0,0
54531,1,1,0,0,0,0,1,0,0,1
54532,1,0,1,0,0,0,1,1,0,1
54533,1,0,1,0,0,0,0,0,0,1
54534,1,1,0,0,0,0,1,1,0,1
54535,0,1,0,0,0,0,0,0,0,0
54536,1,1,0,0,0,0,1,1,0,1
54537,1,0,1,0,0,0,1,0,0,1
54538,1,0,1,0,0,0,1,1,0,1
54539,1,0,1,0,0,0,1,0,0,1
54540,1,1,0,0,0,0,1,0,0,0
54541,0,1,0,0,0,0,0,0,0,0
54542,1,1,0,0,0,0,1,1,1,1
54543,1,0,1,0,0,0,0,0,0,1
54544,1,0,1,0,0,1,1,0,0,1
54545,1,1,0,0,0,1,1,0,0,1
54546,1,0,1,0,0,1,0,1,0,1
54547,1,1,0,0,0,0,1,1,0,1
54548,1,1,0,0,0,1,0,1,0,1
54549,0,1,0,0,0,0,0,0,0,0
54550,1,1,0,0,0,1,0,0,0,1
54551,1,1,0,0,0,0,1,0,0,0
54552,0,1,0,0,0,0,1,0,0,0
54553,1,1,0,0,0,0,1,1,0,1
54554,1,0,1,0,0,0,1,0,0,1
54555,0,1,0,0,0,0,1,1,0,0
54556,0,0,1,0,0,0,1,0,0,0
54557,1,1,0,0,0,0,1,0,0,0
54558,0,1,0,0,0,0,0,0,0,0
54559,1,0,1,0,0,1,1,1,0,1
54560,0,0,1,0,0,0,1,0,0,0
54561,1,1,0,0,0,0,1,0,1,0
54562,1,0,1,0,0,0,1,0,0,1
54563,0,0,1,0,0,0,1,0,0,0
54564,1,1,0,0,0,0,0,1,1,1
54565,0,0,1,0,0,0,1,0,0,1
54566,1,0,1,0,0,0,0,1,0,1
54567,0,0,1,0,0,0,1,1,0,0
54568,1,1,0,0,0,0,0,1,0,1
54569,1,1,0,0,0,0,1,0,0,0
54570,0,1,0,0,0,0,0,0,0,0
54571,0,1,0,0,0,1,1,1,0,1
54572,1,0,1,0,0,0,1,1,1,1
54573,0,1,0,0,0,0,1,0,0,0
54574,1,1,0,0,0,0,1,1,0,1
54575,0,1,0,0,0,0,0,0,0,0
54576,1,1,0,0,0,0,1,0,0,0
54577,1,0,1,0,0,0,1,0,0,1
54578,0,0,1,0,0,1,0,0,0,0
54579,0,1,0,0,0,0,1,0,0,0
54580,1,1,0,0,0,0,0,0,0,1
54581,1,0,1,0,0,0,1,1,0,1
54582,1,0,1,0,0,0,1,1,0,1
54583,1,1,0,0,0,0,0,1,0,1
54584,1,0,1,0,0,0,0,0,0,0
54585,1,1,0,0,0,0,1,0,0,1
54586,1,1,0,0,0,0,1,0,0,0
54587,1,0,1,0,0,0,0,1,0,1
54588,0,1,0,0,0,0,1,0,0,0
54589,1,0,1,0,0,1,0,0,0,1
54590,1,1,0,0,0,0,0,0,0,0
54591,1,0,1,0,0,0,1,1,0,1
54592,1,1,0,0,0,0,1,0,0,0
54593,1,0,1,0,0,1,1,1,0,1
54594,1,0,1,0,0,0,1,1,0,1
54595,1,1,0,0,0,0,0,0,0,1
54596,1,0,1,0,0,0,0,1,0,1
54597,0,1,0,0,0,0,1,0,0,0
54598,1,0,1,0,0,0,0,0,0,1
54599,0,0,1,0,0,1,0,0,0,0
54600,0,1,0,0,0,0,0,0,0,0
54601,0,0,1,0,0,0,1,1,0,0
54602,0,1,0,0,0,0,0,0,0,0
54603,1,0,1,1,0,0,1,1,0,1
54604,1,1,0,0,0,0,1,0,0,0
54605,1,1,0,0,0,0,1,1,0,1
54606,1,1,0,0,0,0,0,0,0,1
54607,1,0,1,0,0,0,1,1,0,1
54608,0,1,0,0,0,0,0,0,1,1
54609,1,0,1,0,0,0,1,1,1,1
54610,0,1,0,0,0,1,1,1,0,1
54611,1,1,0,0,0,0,1,0,0,0
54612,1,0,1,0,0,0,0,1,0,1
54613,1,0,1,0,0,1,1,1,0,1
54614,1,0,1,0,0,0,1,0,0,0
54615,1,1,0,0,0,0,1,0,0,1
54616,0,0,1,0,0,0,1,1,0,0
54617,0,0,1,0,0,0,1,0,0,0
54618,1,1,0,0,0,0,0,0,0,1
54619,1,1,0,0,0,0,1,1,0,1
54620,1,1,0,0,0,0,1,0,0,0
54621,0,1,0,0,0,0,0,0,0,0
54622,1,1,0,0,0,0,1,0,1,0
54623,0,1,0,0,0,0,1,0,0,0
54624,1,1,0,0,0,0,0,0,0,0
54625,1,1,0,0,0,0,1,0,0,1
54626,1,0,1,0,0,1,0,1,0,1
54627,1,1,0,0,0,0,1,1,0,1
54628,0,1,0,0,0,0,1,0,1,1
54629,0,1,0,0,0,0,0,0,0,0
54630,0,1,0,0,0,0,0,0,0,0
54631,0,1,0,0,0,0,1,0,0,0
54632,0,1,0,0,0,1,1,1,0,1
54633,1,1,0,0,0,0,1,1,0,1
54634,0,1,0,0,0,0,1,0,0,0
54635,0,1,0,0,0,0,1,0,0,0
54636,1,0,1,0,0,1,1,1,0,1
54637,1,1,0,0,0,0,0,0,0,0
54638,1,1,0,0,0,0,0,1,0,1
54639,0,1,0,0,0,0,1,0,1,0
54640,1,0,1,0,0,0,1,1,0,1
54641,0,1,0,0,0,1,1,1,0,1
54642,1,1,0,0,0,0,0,0,0,0
54643,1,1,0,0,0,0,1,0,0,0
54644,1,1,0,0,0,0,1,1,0,1
54645,1,1,0,0,0,0,1,1,0,1
54646,1,0,1,0,0,0,0,0,0,1
54647,0,1,0,0,0,0,0,0,0,0
54648,1,0,1,0,0,1,0,0,0,1
54649,1,0,1,0,0,0,1,0,0,1
54650,1,0,1,0,0,0,1,1,0,1
54651,1,1,0,0,0,0,0,0,0,0
54652,0,1,0,0,0,0,0,1,0,1
54653,1,0,1,0,0,1,1,1,0,1
54654,1,1,0,0,0,0,0,0,0,0
54655,1,1,0,0,1,0,1,1,0,1
54656,1,1,0,0,0,0,1,0,0,0
54657,1,1,0,0,0,0,0,1,1,1
54658,0,0,1,0,0,0,1,0,0,0
54659,1,0,1,0,0,0,0,0,1,1
54660,1,0,1,0,0,0,1,1,0,1
54661,1,0,1,0,0,0,0,0,0,1
54662,0,1,0,0,0,0,0,1,0,1
54663,1,1,0,0,0,0,1,1,0,1
54664,1,0,1,0,0,0,1,0,0,1
54665,0,1,0,0,0,0,0,0,0,0
54666,0,0,1,0,0,0,1,0,0,0
54667,1,1,0,0,0,0,0,0,0,0
54668,1,0,1,0,0,0,1,1,0,1
54669,1,1,0,0,0,0,0,0,0,0
54670,0,1,0,0,0,0,1,0,0,0
54671,1,1,0,0,0,0,0,0,0,0
54672,0,1,0,0,0,0,0,0,0,0
54673,1,0,1,0,0,0,0,1,0,1
54674,0,1,0,0,0,0,1,0,1,0
54675,1,0,1,0,0,0,1,1,0,1
54676,1,0,1,0,0,0,1,1,0,1
54677,0,0,1,0,0,0,0,0,0,0
54678,0,1,0,0,0,0,0,0,1,1
54679,1,0,1,0,0,0,0,0,0,1
54680,0,1,0,0,0,0,0,0,0,0
54681,0,0,1,0,0,1,1,0,0,0
54682,0,0,1,0,0,0,1,1,0,0
54683,1,1,0,0,0,0,1,1,0,1
54684,0,1,0,0,0,1,1,1,0,1
54685,1,0,1,0,0,1,0,0,0,1
54686,0,1,0,0,0,1,1,1,0,1
54687,1,0,1,0,0,0,1,1,0,1
54688,1,1,0,0,0,0,1,0,0,0
54689,1,1,0,0,0,0,0,0,0,0
54690,1,0,1,0,0,0,1,0,0,1
54691,0,1,0,0,0,0,0,0,0,0
54692,1,1,0,0,0,0,1,0,0,0
54693,1,0,1,0,0,1,1,1,1,1
54694,0,1,0,0,0,0,1,1,0,0
54695,1,0,1,0,0,0,0,0,0,1
54696,1,0,1,0,0,0,0,0,0,1
54697,1,0,1,0,0,1,1,1,0,1
54698,1,0,1,0,0,1,1,1,0,1
54699,1,0,1,0,1,0,0,1,0,1
54700,1,0,1,0,0,0,0,0,0,0
54701,1,1,0,0,0,0,1,0,0,0
54702,1,0,1,0,0,0,0,1,0,1
54703,0,1,0,0,0,0,0,0,0,0
54704,1,0,1,0,0,0,1,0,0,1
54705,1,1,0,0,0,0,1,1,0,1
54706,0,1,0,0,0,0,0,0,0,0
54707,1,0,1,0,0,0,1,1,0,1
54708,1,1,0,0,0,0,1,0,0,0
54709,1,1,0,0,0,0,1,0,0,0
54710,1,0,1,0,0,0,1,1,0,1
54711,1,0,1,0,0,0,0,0,0,1
54712,1,0,1,0,0,0,0,1,0,1
54713,1,1,0,0,0,0,0,0,0,1
54714,0,1,0,0,0,0,0,0,0,0
54715,1,0,1,0,0,1,0,0,0,1
54716,1,1,0,0,0,0,0,0,0,1
54717,1,1,0,0,0,0,0,0,0,1
54718,1,0,1,0,0,0,0,0,0,1
54719,1,1,0,0,0,0,0,0,0,1
54720,0,1,0,0,0,0,1,1,0,0
54721,1,0,1,0,0,0,0,1,0,1
54722,0,0,1,0,0,0,0,0,0,0
54723,1,0,1,0,0,0,1,1,0,1
54724,1,1,0,0,0,0,0,0,0,1
54725,1,0,1,0,0,0,0,0,0,1
54726,1,1,0,0,0,0,1,0,0,0
54727,0,1,0,0,0,0,0,0,0,1
54728,1,1,0,0,0,0,0,1,0,1
54729,1,1,0,0,0,0,1,1,0,1
54730,0,1,0,0,0,0,0,0,0,0
54731,0,1,0,0,0,0,0,0,0,0
54732,1,1,0,0,0,0,1,1,0,1
54733,0,1,0,0,0,0,1,1,1,0
54734,1,1,0,0,0,0,0,0,0,0
54735,0,1,0,0,0,1,1,1,0,1
54736,0,1,0,0,0,0,0,0,0,1
54737,1,1,0,0,0,0,0,1,0,1
54738,1,1,0,0,0,0,1,1,0,1
54739,1,0,1,0,0,0,0,0,0,1
54740,0,1,0,0,0,0,0,0,0,0
54741,0,0,1,0,0,0,1,0,0,0
54742,0,1,0,0,0,0,0,1,0,1
54743,1,1,0,0,0,1,1,0,0,1
54744,0,1,0,0,0,0,0,0,0,0
54745,1,1,0,0,0,0,0,0,0,1
54746,0,0,1,0,0,0,0,0,0,0
54747,0,1,0,0,0,0,0,0,0,0
54748,1,0,1,0,0,0,1,1,0,1
54749,1,1,0,0,0,0,0,0,0,0
54750,0,1,0,0,0,0,1,0,0,0
54751,1,0,1,0,0,0,1,1,0,1
54752,1,0,1,0,0,0,1,1,0,1
54753,1,1,0,0,0,0,1,1,0,0
54754,1,1,0,0,0,0,0,0,0,0
54755,1,0,1,0,0,0,0,0,0,0
54756,0,0,1,0,0,0,0,1,0,1
54757,1,0,1,0,0,1,1,1,0,1
54758,1,1,0,0,0,0,0,0,0,1
54759,1,0,1,0,0,1,0,0,0,1
54760,1,1,0,0,0,0,0,0,0,1
54761,1,1,0,0,0,0,1,1,0,1
54762,1,0,1,0,0,0,0,0,0,1
54763,1,1,0,0,0,0,0,0,0,0
54764,1,1,0,0,0,0,1,0,0,0
54765,0,1,0,0,0,0,0,0,0,0
54766,1,1,0,0,0,0,0,1,0,1
54767,1,1,0,0,0,0,0,1,0,1
54768,1,1,0,0,0,0,0,0,0,1
54769,1,1,0,0,0,0,1,0,0,0
54770,1,1,0,0,0,0,0,1,0,1
54771,1,1,0,0,0,0,0,0,0,0
54772,1,1,0,0,0,0,1,0,0,0
54773,0,0,1,0,0,0,0,0,0,0
54774,1,0,1,0,0,1,1,1,0,1
54775,1,1,0,0,0,0,0,0,0,1
54776,1,1,0,0,0,0,0,1,0,1
54777,1,1,0,0,0,0,1,0,0,0
54778,1,0,1,0,0,1,1,1,0,1
54779,1,1,0,0,0,0,1,0,0,0
54780,1,0,1,0,0,1,1,0,0,1
54781,1,0,1,0,0,0,0,0,0,1
54782,0,1,0,0,0,0,1,0,0,0
54783,1,0,1,0,0,0,1,1,0,1
54784,1,0,1,0,0,0,0,0,0,1
54785,1,0,1,0,0,0,1,1,1,1
54786,1,0,1,0,0,0,1,1,0,1
54787,1,1,0,0,0,0,0,0,0,1
54788,1,1,0,0,0,0,1,1,0,1
54789,1,0,1,0,0,1,0,1,0,1
54790,0,1,0,0,0,1,1,1,0,1
54791,0,1,0,0,0,0,1,1,0,0
54792,1,0,1,0,0,0,1,1,0,1
54793,0,1,0,0,0,0,1,0,0,0
54794,0,1,0,0,0,0,0,0,0,0
54795,1,0,1,0,0,1,1,1,0,1
54796,1,0,1,0,0,0,0,0,0,1
54797,0,1,0,0,0,1,1,1,0,1
54798,1,0,1,0,0,0,0,0,0,1
54799,1,1,0,0,0,0,0,1,0,1
54800,0,1,0,0,0,1,1,1,0,1
54801,1,1,0,0,0,0,1,1,0,1
54802,0,1,0,0,0,0,0,0,0,0
54803,1,1,0,0,0,0,0,1,0,1
54804,1,0,1,0,0,0,1,1,0,1
54805,1,0,1,0,0,0,0,0,0,1
54806,1,0,1,0,0,0,0,1,0,1
54807,1,0,1,0,0,0,1,1,0,1
54808,1,1,0,0,0,0,0,0,0,1
54809,1,0,1,0,0,0,1,1,0,1
54810,1,1,0,0,0,0,1,1,0,1
54811,0,1,0,0,0,0,1,1,0,0
54812,0,0,1,0,0,0,1,1,0,0
54813,0,1,0,0,0,0,0,0,0,0
54814,1,1,0,0,0,0,1,0,0,0
54815,1,0,1,0,0,1,1,1,0,1
54816,1,0,1,0,0,0,0,1,1,1
54817,1,1,0,0,0,0,0,0,0,1
54818,0,1,0,0,0,0,0,0,0,0
54819,0,1,0,0,0,0,1,0,0,1
54820,0,1,0,0,0,0,0,0,0,0
54821,0,0,1,0,0,0,0,1,0,0
54822,1,0,1,0,0,1,0,1,0,1
54823,0,1,0,0,0,0,0,0,0,0
54824,1,1,0,0,0,1,1,0,0,0
54825,0,0,1,0,0,0,0,0,0,0
54826,0,1,0,0,0,0,1,1,0,0
54827,1,1,0,0,0,0,0,0,1,1
54828,1,0,1,0,0,0,1,1,0,1
54829,0,1,0,0,0,0,1,0,0,0
54830,0,1,0,0,0,0,0,0,0,0
54831,1,1,0,0,0,0,1,0,0,0
54832,1,0,1,0,0,0,1,1,0,1
54833,0,1,0,0,0,0,1,0,0,0
54834,1,1,0,0,0,1,1,0,0,1
54835,0,1,0,0,0,1,1,1,0,1
54836,1,1,0,0,0,0,1,0,0,0
54837,1,0,1,0,0,1,1,1,0,1
54838,1,0,1,0,0,1,1,1,0,1
54839,1,1,0,0,0,0,0,0,0,0
54840,1,0,1,0,0,1,1,1,0,1
54841,1,0,1,0,0,1,1,1,0,1
54842,1,1,0,0,0,0,0,1,0,1
54843,1,1,0,0,0,0,0,0,0,0
54844,1,1,0,0,0,0,0,0,0,0
54845,1,0,1,0,0,0,1,0,0,0
54846,0,0,1,0,0,0,0,1,0,1
54847,1,1,0,0,0,0,0,1,0,1
54848,1,1,1,0,0,1,1,0,0,1
54849,1,1,0,0,0,0,0,0,0,1
54850,1,1,0,0,0,0,1,0,0,1
54851,1,1,0,0,0,0,0,0,0,0
54852,1,0,1,0,0,0,1,1,0,1
54853,0,1,0,0,0,0,0,0,0,0
54854,1,0,1,0,0,0,0,1,0,1
54855,1,0,1,0,0,0,1,1,1,1
54856,1,1,0,0,0,0,1,0,0,1
54857,1,1,0,0,0,0,1,0,0,1
54858,0,1,0,0,0,0,0,0,0,0
54859,1,0,1,0,0,0,1,0,0,0
54860,1,1,0,0,0,0,1,0,0,0
54861,1,0,1,0,0,0,0,0,0,0
54862,1,1,0,0,0,0,1,0,0,0
54863,1,1,0,0,0,0,1,1,0,1
54864,1,1,0,0,0,0,1,0,0,0
54865,1,0,1,0,0,0,0,0,0,0
54866,1,0,1,0,0,0,0,0,0,1
54867,1,0,1,0,0,0,0,0,0,1
54868,0,1,0,0,0,0,0,0,0,0
54869,1,1,0,0,0,0,1,0,1,0
54870,0,1,0,0,0,1,0,0,0,1
54871,0,1,0,0,0,0,1,0,0,0
54872,0,0,1,0,0,0,1,0,0,0
54873,1,1,0,0,0,0,0,0,0,0
54874,1,1,0,0,0,0,1,0,0,1
54875,1,1,0,0,0,0,1,0,0,0
54876,0,1,0,0,0,1,0,0,1,1
54877,1,1,0,0,0,0,1,1,0,1
54878,0,1,0,0,0,0,1,0,0,1
54879,1,1,0,0,0,0,0,0,0,1
54880,1,1,0,0,0,0,1,1,0,1
54881,1,0,1,0,0,0,1,0,0,0
54882,0,1,0,0,0,0,0,0,0,0
54883,1,1,0,0,0,0,0,0,0,1
54884,1,1,0,0,0,1,1,1,0,1
54885,1,1,0,0,0,0,0,1,0,1
54886,1,0,1,0,0,0,0,0,1,1
54887,0,1,0,0,0,0,0,0,1,1
54888,1,1,0,0,0,0,1,1,0,1
54889,1,1,0,0,0,1,1,1,0,1
54890,1,1,0,0,0,1,1,0,0,1
54891,1,1,0,0,0,0,1,1,0,1
54892,1,0,1,0,0,0,1,1,0,1
54893,1,0,1,0,0,1,1,0,0,0
54894,1,1,0,0,0,0,1,0,1,1
54895,1,1,0,0,0,1,1,1,0,0
54896,1,1,0,0,0,0,1,1,0,1
54897,1,1,0,0,0,0,0,0,0,0
54898,0,0,1,0,0,0,1,1,0,0
54899,1,1,0,0,0,0,1,0,0,0
54900,0,1,0,0,0,0,0,0,0,0
54901,1,1,0,0,0,0,0,0,0,0
54902,1,1,0,0,0,1,0,0,0,1
54903,1,1,0,0,0,0,1,1,0,1
54904,0,1,0,0,0,0,1,0,0,1
54905,1,0,1,0,0,0,0,0,0,0
54906,1,0,1,0,1,1,1,0,0,1
54907,1,0,1,0,0,1,1,1,0,1
54908,1,0,1,0,0,0,1,0,0,1
54909,1,0,1,0,0,1,1,1,0,1
54910,1,0,1,0,0,0,1,1,0,1
54911,0,1,0,0,0,0,1,1,0,1
54912,1,0,1,0,0,0,1,0,0,0
54913,1,0,1,0,0,0,0,1,0,1
54914,0,1,0,0,0,0,1,0,0,0
54915,1,0,1,0,0,1,1,1,0,1
54916,1,0,1,0,0,1,1,1,0,1
54917,0,0,1,0,0,0,1,0,0,0
54918,1,0,1,0,0,0,1,1,0,1
54919,1,1,0,0,0,0,0,0,0,0
54920,1,0,1,0,0,0,1,1,0,1
54921,0,1,0,0,0,0,0,0,0,0
54922,0,0,1,0,0,0,0,0,0,1
54923,1,1,0,0,0,0,0,1,0,1
54924,0,1,0,0,0,0,1,0,0,1
54925,1,0,1,0,0,0,1,0,0,1
54926,1,0,1,0,0,0,1,0,0,1
54927,1,0,1,0,0,1,0,0,0,1
54928,1,1,0,0,0,0,0,0,1,0
54929,1,0,1,0,0,0,0,1,0,1
54930,1,1,0,0,0,1,0,0,0,0
54931,0,1,0,0,0,0,0,0,0,0
54932,1,1,0,0,0,0,1,0,0,0
54933,1,1,0,0,0,0,0,0,0,0
54934,1,0,1,0,0,0,0,1,0,1
54935,0,1,0,0,0,0,0,0,0,0
54936,1,1,0,0,0,0,1,0,0,0
54937,0,0,1,0,0,0,0,0,0,0
54938,1,1,0,0,0,0,1,1,0,1
54939,0,1,0,0,0,0,1,1,0,0
54940,1,0,1,0,0,0,0,0,0,1
54941,1,0,1,0,0,0,0,1,0,1
54942,1,0,1,0,0,0,1,0,0,1
54943,0,0,1,0,0,0,1,0,1,0
54944,1,1,0,0,0,0,0,0,0,1
